acc,name,length,n_conf,max_over_mean,plasticity_pct,plasticity_band,l2_delta_max,l2_delta_mean,l2_delta_max_resid,ens_spread_mean,cos_max,cos_mean,peak_localization,compartment,is_soluble
Q9WJR5,POK19_HUMAN,959,5,1.2715190565123782,66.95521597032065,moderate,859.2783998693616,675.7888491463007,-75.67167758957248,12.141199013832216,0.8512629337867351,0.6751026612264501,3.533919659361189,soluble,True
Q9UIV1,CNOT7_HUMAN,285,5,1.2714832428706608,66.94638282837205,moderate,790.8830200511469,622.0160780603591,-55.98871647240185,10.719453447244184,0.7756552208158536,0.5495241518413805,4.040822426894472,soluble,True
Q8N5A5,ZGPAT_HUMAN,531,5,1.271481344634276,66.93754968642345,moderate,881.8162979217255,693.5345938355835,2.797273757071821,12.125843365271503,0.8241862005612557,0.6684906681302815,3.3812633804857706,soluble,True
O00482,NR5A2_HUMAN,541,5,1.271436889082036,66.92871654447487,moderate,866.766255854382,681.7218088417324,-13.559568620885784,12.307844705392087,0.818823544376757,0.6638922213645227,2.993791482505688,soluble,True
Q9H9T3,ELP3_HUMAN,547,5,1.2714164065567082,66.91988340252628,moderate,857.2934995079547,674.2822375781934,-23.816405153681444,11.69099772742788,0.8113169525414273,0.6569043320266077,3.3820845339176873,soluble,True
Q8N1G2,CMTR1_HUMAN,835,5,1.2713961954738533,66.91105026057768,moderate,880.4455712937354,692.5029148481282,-38.30018231358474,11.838462352355805,0.843332635211924,0.6857872075171553,3.5766940124659135,soluble,True
Q86WR6,CHCT1_HUMAN,236,5,1.2713851843845858,66.9022171186291,moderate,849.3403110952972,668.0432661366501,8.871896093757186,10.473132382103405,0.7260865230417762,0.5851963267548317,3.4278658499263974,soluble,True
Q6B8I1,DS13A_HUMAN,188,5,1.2713825421877103,66.89338397668051,moderate,727.1356861909064,571.9251775617654,-107.06008731968632,9.627388973620684,0.6925397080594944,0.468194009147161,3.37226391990541,soluble,True
Q9NVP2,ASF1B_HUMAN,202,5,1.2713636763701972,66.88455083473191,moderate,792.2384843163194,623.1407260091983,-43.78680962913302,10.52923646065396,0.77308294654681,0.5545964167621742,3.776438147053252,soluble,True
P52741,ZN134_HUMAN,427,5,1.2713599282837746,66.87571769278333,moderate,895.295301190902,704.2028628338172,29.867000256634128,11.58688285395262,0.806861793395897,0.6737006608504825,3.0986196600094384,soluble,True
Q16851,UGPA_HUMAN,508,5,1.2713567639290797,66.86688455083473,moderate,828.4940651484781,651.6613500263903,-47.519318301763406,10.722042603014694,0.7957239915828421,0.6437396505591255,3.922111753856224,soluble,True
Q86V88,MGDP1_HUMAN,176,5,1.2713524209795335,66.85805140888614,moderate,737.0287001549832,579.7202160403772,-95.59891298287266,11.040989021842494,0.6969278534290264,0.504272855177574,3.848817511540239,soluble,True
O60925,PFD1_HUMAN,122,5,1.2713459745761386,66.84921826693756,moderate,806.2761820936356,634.1910056081889,-19.2947093669045,7.637654813303136,0.7607132646893621,0.5156735464407136,3.727216652607618,soluble,True
Q8TDW5,SYTL5_HUMAN,730,5,1.27131551747605,66.84038512498896,moderate,860.4250612899006,676.7989924301688,-44.59928905597235,12.011249364268425,0.8123254655909563,0.6589323474960652,2.659821253011413,soluble,True
Q86UQ8,NFE4_HUMAN,179,5,1.2713127209440165,66.83155198304037,moderate,877.3239973764577,690.092990435687,44.30434414541753,11.166895523995752,0.7657030694296219,0.6313669412373799,4.368237058539963,soluble,True
P29034,S10A2_HUMAN,98,5,1.27129050593486,66.82271884109177,moderate,778.0641045778785,612.0269922132768,-44.37046613718792,7.758760738335477,0.6272715832336344,0.4847149792385741,4.498822557796353,soluble,True
Q569K4,Z385B_HUMAN,471,5,1.2712280038988224,66.81388569914319,moderate,884.7628864382219,695.9907142726612,13.584664137252275,11.807235387897444,0.8191616479723987,0.6639141054852848,3.5911649786132656,soluble,True
Q5MCW4,ZN569_HUMAN,686,5,1.2712201655032125,66.80505255719459,moderate,965.2926861344238,759.3434342280448,66.01825715525263,11.781937200700634,0.895792414389813,0.7253623951850255,2.675293126403885,soluble,True
Q8N0U7,CA087_HUMAN,546,5,1.2712029450745763,66.796219415246,moderate,876.3692394240197,689.4015175297878,-4.609985206555052,11.719376089144228,0.8156879046713083,0.6513116562690942,2.3908396108976837,soluble,True
P0CG39,POTEJ_HUMAN,1038,5,1.2712026421983154,66.78738627329741,moderate,904.7752472145638,711.7474564469495,-40.49855269822103,12.269363679056871,0.8377850411702776,0.6911754509588716,2.230446879848011,soluble,True
A6NH11,GLTD2_HUMAN,291,5,1.271168690869399,66.77855313134881,moderate,797.3705712126858,627.2736080889969,-50.28524549723136,11.232889028218011,0.7841025745703496,0.5742064768782742,2.916309845292869,soluble,True
Q8N427,NDK8_HUMAN,588,5,1.2711673171005264,66.76971998940023,moderate,885.7444545904796,696.7961201280334,-0.7233313446741931,12.11607334612718,0.8554376528388382,0.6758223017830418,3.201475962247873,soluble,True
Q9UC06,ZNF70_HUMAN,446,5,1.2710892894987238,66.76088684745164,moderate,855.6608121379207,673.1712863964847,-12.250409386513866,11.047348590854098,0.7876067645053555,0.6445167780624588,4.172341972218406,soluble,True
Q9UJL9,ZF69B_HUMAN,534,5,1.2710822132191375,66.75205370550304,moderate,981.32621456849,772.0399234302212,101.91515031065204,11.730124787689205,0.8706404917647965,0.7226831048890573,1.815029976998709,soluble,True
P52306,GDS1_HUMAN,607,5,1.2710764020940617,66.74322056355446,moderate,830.4998469029402,653.3831054792967,-58.45085962238011,11.54376685246856,0.8387868788159184,0.6443799650524047,3.204828319324633,soluble,True
Q6PDB4,ZN880_HUMAN,577,5,1.271059912370981,66.73438742160587,moderate,890.0944004475464,700.2772975397605,5.0640948540681165,11.659866248742537,0.8260122610013465,0.657105963675756,2.4562108797256763,soluble,True
Q6QNY0,BL1S3_HUMAN,202,5,1.271050512449322,66.72555427965727,moderate,948.0970694352512,745.9161222530736,112.07177548979894,10.64459622557967,0.8807459054081432,0.6756138415413324,2.5333176654926883,soluble,True
Q9Y615,ACL7A_HUMAN,435,5,1.2710475271185877,66.71672113770867,moderate,814.1175776383793,640.5091550610066,-52.3561635443798,11.916736603677377,0.7797902716590714,0.6092825913000297,3.747322719707096,soluble,True
Q6NW29,RWDD4_HUMAN,188,5,1.2710209490416209,66.70788799576009,moderate,787.620280173304,619.6752939170019,-46.575493337288776,9.582673445577509,0.7304640468035135,0.533667435246429,3.0196728546303016,soluble,True
Q15013,MD2BP_HUMAN,274,5,1.2710044476253883,66.6990548538115,moderate,769.8621646152495,605.7116212711202,-75.57209156662384,10.741843698689108,0.7413276831537039,0.542092099787195,2.9902886940332176,soluble,True
Q9Y6W6,DUS10_HUMAN,482,5,1.2709928720897117,66.6902217118629,moderate,794.9081394546675,625.4229720001836,-77.70756318797748,11.386356350210928,0.7741906132514366,0.5924597443514451,3.1850280295983264,soluble,True
Q96G61,NUD11_HUMAN,164,5,1.2709060113155015,66.68138856991432,moderate,765.229832984502,602.1136308822315,-65.82961978061712,8.110593221165052,0.6676670333210024,0.4845165422727464,3.914152131950665,soluble,True
Q16186,ADRM1_HUMAN,407,5,1.2708909886531958,66.67255542796573,moderate,881.6271495204971,693.7079241182715,18.81244920745723,11.798649556795963,0.796241201051025,0.6707074631614799,2.876575655836954,soluble,True
A6NGH8,ANR61_HUMAN,418,5,1.2708845277426732,66.66372228601713,moderate,796.2966668626498,626.5688577354463,-67.95551379206552,11.611582582112105,0.8079116817785799,0.5781380703701117,2.539781390419872,soluble,True
Q6Q795,VBPC1_HUMAN,121,5,1.2708663754295138,66.65488914406853,moderate,845.821921364632,665.5474861214259,20.381709935153253,8.01182682494998,0.6862806371255807,0.542760730739372,4.707506843691314,soluble,True
P68133,ACTS_HUMAN,377,5,1.2708646692180432,66.64605600211996,moderate,825.3647946876322,649.4513654189508,-33.52950469356563,10.909621658008383,0.7985835881192382,0.6273134175142676,5.711997151189623,soluble,True
O43156,TTI1_HUMAN,1089,5,1.2708559655802836,66.63722286017136,moderate,880.274151991765,692.6624069381093,-71.66432950515127,12.262510997055331,0.8765017077228023,0.6846078901501031,2.9411936349220857,soluble,True
Q6NVU6,UFSP1_HUMAN,218,5,1.2708378358938346,66.62838971822276,moderate,757.8863585298394,596.3674806672046,-80.22981591259543,10.782663381463548,0.7506527795021274,0.5143339213317704,5.2010534362934635,soluble,True
P15173,MYOG_HUMAN,224,5,1.2707589399759165,66.61955657627419,moderate,845.5016435371144,665.3517177316634,6.6013889083112645,10.781166064954633,0.7974161650504424,0.6065960334185624,3.160884841177119,soluble,True
Q13200,PSMD2_HUMAN,908,5,1.2707461609019657,66.61072343432559,moderate,874.083872515001,687.8508858868497,-54.20152335980151,12.161897950135783,0.9003941691490465,0.6790362745117373,2.899025473615939,soluble,True
Q6P3R8,NEK5_HUMAN,708,5,1.2707015405777864,66.60189029237699,moderate,901.048698222564,709.0954637637313,-1.100691439958041,11.97349204652881,0.835611983925918,0.6845275937377223,3.119732066758371,soluble,True
Q96IR2,ZN845_HUMAN,970,5,1.2706947024733066,66.59305715042841,moderate,916.0544006151722,720.9083337098,-20.333157185437244,11.853979685664234,0.8225212916861608,0.6917150777308497,2.785483581871139,soluble,True
Q6N063,OGFD2_HUMAN,350,5,1.2706874368383534,66.58422400847982,moderate,843.5949310699731,663.8886217114758,-11.771007472566794,11.45874446439128,0.8384947201775999,0.6440460798702204,3.589073056463834,soluble,True
Q8WVT3,TPC12_HUMAN,735,5,1.2706721289828689,66.57539086653122,moderate,871.5922871203361,685.9301209484671,-34.08546338084375,12.061251119244378,0.7986542629485689,0.6601969990422971,3.195038753172754,soluble,True
P62861,RS30_HUMAN,133,5,1.270663675711358,66.56655772458264,moderate,807.0245175598083,635.1204752168111,-19.983854242407347,9.70229507224893,0.6422739553612179,0.511879684072211,2.360130255873267,soluble,True
Q9BR01,ST4A1_HUMAN,284,5,1.270663484906137,66.55772458263405,moderate,780.8038007017137,614.485117401576,-65.93725579077363,10.398884464659025,0.7484492175048021,0.555478886242721,4.6200794880113625,soluble,True
Q6NVH7,SWAP1_HUMAN,229,5,1.2706562427965336,66.54889144068545,moderate,781.5833751917653,615.1021408200387,-57.97027959234492,11.249818563179796,0.7519838211293142,0.5550901966933459,3.7308231007479646,soluble,True
Q9GZR7,DDX24_HUMAN,859,5,1.270654532873006,66.54005829873685,moderate,855.1809673790463,673.0239772128887,-66.70110697374753,11.739744071158826,0.8271062238366296,0.6512185240740008,2.737962575302128,soluble,True
Q96DT0,LEG12_HUMAN,336,5,1.270604124099607,66.53122515678827,moderate,843.1448975319105,663.5779638509521,-10.391520575769846,11.339165939747494,0.8094146621090658,0.6438378297733595,2.8831694378495003,soluble,True
Q96I15,SCLY_HUMAN,445,5,1.2705856737521752,66.52239201483968,moderate,779.2642476495063,613.3110609904684,-88.51629384386695,11.746194091135768,0.7668273497538255,0.589352189312336,4.143723522505874,soluble,True
Q6ZVT0,TTL10_HUMAN,673,5,1.2705778110479895,66.51355887289108,moderate,856.0123725830516,673.7189687546412,-41.56321599232126,12.173095538960125,0.8686269363355728,0.6622122588835208,2.571515794153715,soluble,True
O15259,NPHP1_HUMAN,732,5,1.27055321422144,66.5047257309425,moderate,864.1852609716268,680.1645545400514,-41.10044943636888,11.602585597802875,0.852901939252145,0.6649280607882545,3.230718165801245,soluble,True
Q9H4A6,GOLP3_HUMAN,298,5,1.2705529981173578,66.49589258899391,moderate,805.4511783542913,633.9374898540228,-43.11939857305572,11.155093464730118,0.7592912145452714,0.5790249657804525,3.1013903090983113,soluble,True
Q9NVM9,INT13_HUMAN,706,5,1.2705358610008215,66.48705944704531,moderate,858.7910965046897,675.9282621325898,-43.09693309570957,12.393061715929983,0.8445710777355322,0.6682055088369182,3.887812760588948,soluble,True
P0C7X1,TBC3H_HUMAN,549,5,1.2704907880675025,66.47822630509673,moderate,850.0084900953808,669.0394751992083,-31.362774628378247,11.410604839855012,0.8190667121908841,0.6452175799642195,2.9574949215523127,soluble,True
O95257,GA45G_HUMAN,159,5,1.2704844300917342,66.46939316314813,moderate,784.8145333701123,617.7285724880351,-45.59151923969978,8.48507404929225,0.7175777971661101,0.4954523770560902,4.036660443689641,soluble,True
Q13625,ASPP2_HUMAN,1128,5,1.270481701567637,66.46056002119954,moderate,959.097232512261,754.9083401418283,2.062229803950004,11.783909154495358,0.8866866203066168,0.7306819960794317,3.4290821173654673,soluble,True
Q5T7N2,LITD1_HUMAN,865,5,1.2704816992822203,66.45172687925096,moderate,943.915940523303,742.9591005170033,21.24978598414077,11.658092953314046,0.8911363050195359,0.7201632339202229,2.5151804661991317,soluble,True
P33992,MCM5_HUMAN,734,5,1.2704641358829616,66.44289373730236,moderate,845.1826588726265,665.2550316061944,-60.364411597491994,11.736294078727758,0.8644287814827614,0.6569283650227988,2.832793928114211,soluble,True
P85298,RHG08_HUMAN,464,5,1.270421041992488,66.43406059535377,moderate,800.147441680624,629.828549143383,-70.11602040291586,11.604362998519598,0.818995317159515,0.5848619922455411,3.033900563177783,soluble,True
A8MUV8,ZN727_HUMAN,499,5,1.270419028252673,66.42522745340517,moderate,869.2314679408984,684.20847658049,-5.605795229790488,11.489131760640864,0.784963965276896,0.6539790264908016,4.32636784699465,soluble,True
P56597,NDK5_HUMAN,212,5,1.2704064066325738,66.41639431145659,moderate,821.2904372746347,646.478507181283,-16.041656981431743,10.186981284124728,0.7751592463840998,0.5681355718162259,3.3801044883812184,soluble,True
Q9UMR2,DD19B_HUMAN,479,5,1.2703832478044017,66.40756116950799,moderate,816.8328782584481,642.9814622232361,-55.39078429101278,12.037640975250731,0.8056557134326416,0.6149910751912643,3.316153593250962,soluble,True
Q14541,HNF4G_HUMAN,408,5,1.2703289809723082,66.3987280275594,moderate,826.1697109616304,650.3588624168921,-36.77566938247094,11.0143382095136,0.8782340334064732,0.6342313848080835,3.028869049803425,soluble,True
Q92922,SMRC1_HUMAN,1105,5,1.2703204296620498,66.38989488561081,moderate,916.1751641921974,721.2157994142171,-37.85419780170139,11.680078478099178,0.8377187768197991,0.6910678443905639,3.392192818186702,soluble,True
Q9HCJ5,ZSWM6_HUMAN,1215,5,1.270317916200932,66.38106174366222,moderate,863.2895268754382,679.5854139064331,-105.1146385352148,11.74234113647243,0.8244971172335558,0.6653496381115618,3.197176161374304,soluble,True
Q96D09,GASP2_HUMAN,838,5,1.2703169011673934,66.37222860171363,moderate,917.1922487964804,722.018456931755,-1.9455449040239048,11.86697177709253,0.8468885341941392,0.6842696154335809,2.47630509234071,soluble,True
P43358,MAGA4_HUMAN,317,5,1.2702876905860474,66.36339545976504,moderate,833.303502128757,655.9958884140979,-17.749995388756588,11.047050612958712,0.7611000664593619,0.5995386364040156,2.7077809211690225,soluble,True
P59780,AP3S2_HUMAN,193,5,1.270273897211571,66.35456231781644,moderate,828.2773832960357,652.0462910502611,-6.571790369864061,9.948445150960731,0.7578488202262632,0.5719818733083327,3.2167068586807677,soluble,True
Q9H611,PIF1_HUMAN,641,5,1.2702657565048938,66.34572917586785,moderate,826.8440994388889,650.9221359415849,-66.54972814251914,11.780895040046165,0.8365247994926237,0.6452386409451305,3.088895317308435,soluble,True
O95251,KAT7_HUMAN,611,5,1.2702285661097394,66.33689603391927,moderate,874.1552217017907,688.1873428321239,-15.31820494777537,11.782109843830494,0.8257990120508636,0.6613054186032021,2.6722300589335832,soluble,True
Q8N7H5,PAF1_HUMAN,531,5,1.2702136261591075,66.32806289197067,moderate,888.7793658845181,699.7085746676748,9.760341719864414,11.843969788109105,0.7858442701687642,0.6513974805257875,3.3141306252308858,soluble,True
Q9UI10,EI2BD_HUMAN,523,5,1.2702103821037976,66.31922975002207,moderate,828.6096905711596,652.3405116540592,-49.36389334500291,11.87621878856758,0.8146422121293448,0.6313157042259506,2.6615184794515456,soluble,True
Q9Y6F7,CDY2_HUMAN,541,5,1.270210165929409,66.31039660807349,moderate,862.9351725217338,679.3640892403475,-17.390651953534075,11.613469138713771,0.795686919495798,0.6434587084337712,2.7003187622953737,soluble,True
Q9NYA1,SPHK1_HUMAN,384,5,1.270193897079321,66.3015634661249,moderate,812.6791569898601,639.8071655494971,-47.129902608767566,11.465361281355053,0.8278963648427338,0.6166789618329457,3.670344052307396,soluble,True
Q0VG06,FP100_HUMAN,881,5,1.2701835534138592,66.2927303241763,moderate,857.441314088291,675.053075425583,-67.3157209478536,12.054113095251752,0.8678618382466301,0.6749895885350652,3.610151340727783,soluble,True
Q92688,AN32B_HUMAN,251,5,1.2701450839817472,66.28389718222772,moderate,777.0124357889387,611.7509295487969,-65.41617967852244,11.023655169755608,0.7671674630541038,0.5484368670109143,2.6532876261118856,soluble,True
Q96LI6,HSFY1_HUMAN,401,5,1.2701434327169985,66.27506404027913,moderate,953.349294741314,750.5839657027618,91.31867461464242,12.113197197772852,0.8868878923717822,0.7415250947881233,3.01246066136316,soluble,True
A6NGG3,CI092_HUMAN,77,5,1.2701322116022655,66.26623089833053,moderate,947.5274858723692,746.0069725149303,127.83719580959212,7.538462021622648,0.814729085141511,0.6527284373383411,3.599847597480346,soluble,True
Q96K58,ZN668_HUMAN,619,5,1.2700949146918423,66.25739775638195,moderate,907.4752351403372,714.4940308333126,16.956368242279837,11.521316528855062,0.8334347325020235,0.6928064454981804,3.698370049653646,soluble,True
Q5VWJ9,SNX30_HUMAN,437,5,1.270091093290301,66.24856461443336,moderate,821.1082111116975,646.4955273273058,-45.62689013318436,11.964726658454314,0.821693385227423,0.6154376544618414,2.805105742421644,soluble,True
Q8N7B6,PACRL_HUMAN,248,5,1.2700624158128089,66.23973147248476,moderate,766.4385279160476,603.4652457802837,-75.5980474582293,10.59486676723787,0.7142641105440646,0.5404594037726834,3.1251886626089114,soluble,True
Q96LB4,VATG3_HUMAN,118,5,1.2700552781840266,66.23089833053616,moderate,885.2553970575764,697.021155112302,60.207225721281816,8.109535676900393,0.7636434374143779,0.5891888050477646,2.7864694396588225,soluble,True
